pair_a,pair_b,scope,metric,value,envelope,zero_case,within
dual_baseline_11,dual_baseline_13,14,max_abs,1.2592554412549362e-06,1.5739624359412119e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,14,normalized_max_abs,0.007058037723125314,0.008811026153125909,neither_zero,True
dual_baseline_11,dual_baseline_13,14,cosine_error,1.7328013209194637e-05,3.9775246220341565e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,14,log_norm_ratio,0.000828904699552357,0.0019330804438689592,neither_zero,True
dual_baseline_11,dual_baseline_13,16,relative_l2,0.004925671622098187,0.007620824525479025,neither_zero,True
dual_baseline_11,dual_baseline_13,16,max_abs,7.452763384208083e-07,1.3034514267928898e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,16,normalized_max_abs,0.004967025988461448,0.008701614829694712,neither_zero,True
dual_baseline_11,dual_baseline_13,16,cosine_error,1.211595783379149e-05,2.782446342897149e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,16,log_norm_ratio,0.00018669585141829276,0.0031779925128892607,neither_zero,True
dual_baseline_11,dual_baseline_13,17,relative_l2,0.004169224292253718,0.005534928052167607,neither_zero,True
dual_baseline_11,dual_baseline_13,17,max_abs,5.294477887218818e-07,8.988927220343612e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,17,normalized_max_abs,0.0036476389793974637,0.0061839138989365555,neither_zero,True
dual_baseline_11,dual_baseline_13,17,cosine_error,8.648914845421629e-06,1.4941669529644486e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,17,log_norm_ratio,0.0002996857568601111,0.000894787458013844,neither_zero,True
dual_baseline_11,dual_baseline_13,18,relative_l2,0.002790002326564068,0.004380488414895319,neither_zero,True
dual_baseline_11,dual_baseline_13,18,max_abs,5.184556357562542e-07,7.22138793207705e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,18,normalized_max_abs,0.003629784034574029,0.005053519444058889,neither_zero,True
dual_baseline_11,dual_baseline_13,18,cosine_error,3.8874692588342086e-06,8.73060884420962e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,18,log_norm_ratio,9.975471241929288e-05,0.001604572549879792,neither_zero,True
dual_baseline_11,dual_baseline_13,20,relative_l2,0.0006278689947673744,0.0010616167643221583,neither_zero,True
dual_baseline_11,dual_baseline_13,20,max_abs,1.5005352906882763e-06,2.756016328930855e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,20,normalized_max_abs,0.0005432205843493301,0.000997026692384795,neither_zero,True
dual_baseline_11,dual_baseline_13,20,cosine_error,1.506221958269549e-07,4.7082103937778896e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,20,log_norm_ratio,0.000305115355012541,0.0009293720826819763,neither_zero,True
dual_baseline_11,dual_baseline_13,21,relative_l2,0.0031526181207919926,0.004323186370158716,neither_zero,True
dual_baseline_11,dual_baseline_13,21,max_abs,1.698783762549283e-07,2.935594238806516e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,21,normalized_max_abs,0.0023995676742363113,0.004144121954371057,neither_zero,True
dual_baseline_11,dual_baseline_13,21,cosine_error,4.957842958730474e-06,9.249525750654186e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,21,log_norm_ratio,0.00015774356567603852,0.0006183784601721593,neither_zero,True
dual_baseline_11,dual_baseline_13,22,relative_l2,0.004717629791818326,0.005103790228521264,neither_zero,True
dual_baseline_11,dual_baseline_13,22,max_abs,3.363093128427863e-07,3.671812009997666e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,22,normalized_max_abs,0.006788615095055959,0.007412819499277373,neither_zero,True
dual_baseline_11,dual_baseline_13,22,cosine_error,8.968100544071156e-06,1.0907933527537494e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,22,log_norm_ratio,0.00208958913376971,0.002265181896953036,neither_zero,True
dual_baseline_11,dual_baseline_13,24,relative_l2,0.001569955236523161,0.0017122126083897852,neither_zero,True
dual_baseline_11,dual_baseline_13,24,max_abs,9.931864042300731e-08,1.2684176908805966e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,24,normalized_max_abs,0.0015362057942370493,0.0019622126888628306,neither_zero,True
dual_baseline_11,dual_baseline_13,24,cosine_error,1.225218469680378e-06,1.4152772563891247e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,24,log_norm_ratio,0.00012091545651506839,0.0003603188849832159,neither_zero,True
dual_baseline_11,dual_baseline_13,25,relative_l2,0.0007253074852924495,0.0017711344664090643,neither_zero,True
dual_baseline_11,dual_baseline_13,25,max_abs,8.205824997276068e-08,2.0056904759258032e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,25,normalized_max_abs,0.0006748697428990424,0.0016485301045123593,neither_zero,True
dual_baseline_11,dual_baseline_13,25,cosine_error,2.5136237946643547e-07,8.990412087017674e-07,neither_zero,True
dual_baseline_11,dual_baseline_13,25,log_norm_ratio,0.0001530578771933131,0.0011586506914189442,neither_zero,True
dual_baseline_11,dual_baseline_13,26,relative_l2,6.580468511836958e-05,0.00025021594891455644,neither_zero,True
dual_baseline_11,dual_baseline_13,26,max_abs,4.079993232153356e-09,1.8628270481713116e-08,neither_zero,True
dual_baseline_11,dual_baseline_13,26,normalized_max_abs,5.802878269015124e-05,0.0002649272168026097,neither_zero,True
dual_baseline_11,dual_baseline_13,26,cosine_error,2.1114220372098202e-09,2.389522768542207e-08,neither_zero,True
dual_baseline_11,dual_baseline_13,26,log_norm_ratio,1.0366057206086555e-05,0.00012175872403741327,neither_zero,True
dual_baseline_11,dual_baseline_13,28,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,28,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,28,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,28,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,28,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,29,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,29,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,29,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,29,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,29,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,30,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,30,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,30,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,30,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,30,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_13,global,relative_l2,0.0039747129611013045,0.004635654936816087,neither_zero,True
dual_baseline_11,dual_baseline_13,global,max_abs,7.037015166133642e-06,1.2831558706238866e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,global,normalized_max_abs,0.002547525216063938,0.004643282139475585,neither_zero,True
dual_baseline_11,dual_baseline_13,global,cosine_error,7.65379169820335e-06,1.0575865077466773e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,global,log_norm_ratio,0.000708488971796733,0.0010316485953011402,neither_zero,True
dual_baseline_11,dual_baseline_14,0,relative_l2,0.002623307440760558,0.004978674260685888,neither_zero,True
dual_baseline_11,dual_baseline_14,0,max_abs,3.0368100851774216e-06,5.736132152378559e-06,neither_zero,True
dual_baseline_11,dual_baseline_14,0,normalized_max_abs,0.003269311509515544,0.006192826361056871,neither_zero,True
dual_baseline_11,dual_baseline_14,0,cosine_error,2.553270887717396e-06,7.484665592194517e-06,neither_zero,True
dual_baseline_11,dual_baseline_14,0,log_norm_ratio,0.0013358138920072757,0.003777023486159615,neither_zero,True
dual_baseline_11,dual_baseline_14,1,relative_l2,0.007115564197419186,0.015952985242397376,neither_zero,True
