layer,head,value_column,magnitude_score,error_only_score,functional_only_score,favor_score
5,20,59,0.0002197395830686825,2.637717481472161e-08,24853.598813374836,1.176537372180042e-07
5,20,60,0.00029864481136125204,3.422370860780196e-08,11097.20214551439,1.9924976855671807e-08
5,20,61,0.00026419292165276903,2.730684419323855e-08,22911.14705657959,6.517901762296645e-09
5,20,62,0.0003092305475244454,3.146325873911356e-08,251243.07498041788,5.842356615790254e-07
5,20,63,0.000813508687618499,1.0255796256686267e-07,41327.99759928385,1.2549995737369448e-07
5,20,64,0.000392907350033056,3.841862294962084e-08,148956.57991220555,1.7920694638249386e-07
5,20,65,0.0008691846887813881,1.1256945420257125e-07,214922.5099283854,4.343493204957601e-06
5,20,66,0.0019873900552435466,1.996853331576176e-07,29962.616861979168,1.2640074840974957e-07
5,20,67,0.0006757111599047979,5.938659549305688e-08,146206.80798339844,4.457456771397861e-07
5,20,68,0.002174627579127749,2.4415952578256867e-07,19433.175130208332,1.442579219782895e-07
5,20,69,0.0020020456868223846,1.753482088417968e-07,27851.631510416668,4.35227674455696e-07
5,20,70,0.00035157689611272264,3.725339621970155e-08,12898.297874450684,2.617941615804901e-09
5,20,71,0.00012557533833993753,1.685108993084346e-08,21488.490234375,9.52872331039245e-09
5,20,72,0.0002670846151886508,2.1980051556624858e-08,271759.9583333333,2.287479704173497e-07
5,20,73,0.00016393649517946565,1.3812841574238158e-08,118159.80997721355,2.9598611402924707e-07
5,20,74,0.00033688132073924254,2.0160617471750204e-08,13567.272501627604,1.4395792019098833e-08
5,20,75,0.00025624634387592476,3.018409063434054e-08,39233.32956933975,9.993545702196202e-09
5,20,76,0.0025508436956442893,2.1847107708102462e-07,15799.437060038248,3.992056920957647e-07
5,20,77,0.00020252197039856887,2.7205879031081775e-08,92690.69625345866,3.4427745563651396e-07
5,20,78,0.0003564613495351902,4.0496962820194916e-08,119789.68050130208,2.906190820587777e-07
5,20,79,0.00016581054357326744,1.9566043156042195e-08,449175.0058186849,8.171650213324259e-07
5,20,80,9.061958432236376e-05,8.876019474968189e-09,206334.38533880562,7.236702613715126e-08
5,20,81,0.00019279828363020593,2.5237519629683902e-08,15916.271326700846,3.6420596624646647e-08
5,20,82,0.00017342438513878733,1.5544673104272988e-08,58886.59166043004,4.2672822082419466e-08
5,20,83,0.00027257244679882814,3.026772077419082e-08,26445.813201904297,5.171762630651333e-08
5,20,84,0.00027291609391492483,2.8120943647754377e-08,225885.86393229166,1.1054136986506553e-06
5,20,85,0.002601433681168904,2.4433218233828785e-07,8778.317274967829,1.996871396825993e-07
5,20,86,0.00017143056781302826,1.9060669043113876e-08,237480.50520833334,5.774591451165444e-07
5,20,87,0.00021778705316440514,2.229230592713331e-08,191446.9278971354,9.273879857657254e-08
5,20,88,0.00020770974636737569,1.783946057543062e-08,31544.69402058919,1.2344002058920487e-08
5,20,89,0.0001426428534614388,1.554601536390976e-08,93263.2798461914,1.2977505301862516e-08
5,20,90,0.00037504885888968903,4.1865691210081955e-08,29209.021260579426,1.9048304897006466e-07
5,20,91,0.0005286681844154373,4.4277808678809073e-08,61758.437255859375,9.565491717230164e-08
5,20,92,0.0003974918993966033,2.3267807532552826e-08,11131.866414388021,3.0471394426208796e-08
5,20,93,0.009566611687963208,9.466469729583574e-07,6019.5578206380205,3.827764588256362e-07
5,20,94,0.001038181207453211,1.3266091336561203e-07,21541.81223519643,1.5494232660090423e-07
5,20,95,0.00012527587993342118,1.2975171381768291e-08,41018.540171305336,8.747063120526377e-08
5,20,96,0.0003483068091251577,4.2713894347438476e-08,49646.100849310555,1.803464930758688e-07
5,20,97,0.0013195851061027497,2.005094259516227e-07,12171.507109324137,1.1307817456470322e-07
5,20,98,0.0005249319268235316,6.350939685262347e-08,60705.3681640625,2.073959126658309e-07
5,20,99,0.0002669606134683515,2.996302465400428e-08,11094.683614095053,5.044072548301045e-08
5,20,100,0.0009686691628303379,1.5508374554921525e-07,25671.777994791668,2.1169463608255654e-07
5,20,101,0.0019175733323208988,2.9277498233189664e-07,2818.5846773783364,2.9630566977119513e-08
5,20,102,0.0002919600156019442,4.018739563349527e-08,5782.48521677653,1.3855130954399658e-08
5,20,103,0.00019921605174507326,1.5649049611710097e-08,94400.533203125,2.001707455160743e-07
5,20,104,0.00044443143269745633,3.57500091752172e-08,21648.743194580078,5.2763341994166435e-08
5,20,105,0.0009550350199181897,1.1020262369321188e-07,25920.37509536743,4.609568093894012e-08
5,20,106,0.0006251314819868033,8.830945397164669e-08,188784.8017985026,1.8594543399012378e-07
5,20,107,9.74465262212713e-05,9.844296859166471e-09,160778.30762736002,2.432564107784918e-07
5,20,108,0.00016857784915676652,1.5295665733994213e-08,260188.9881184896,9.793848496086888e-08
5,20,109,0.0006363138236338273,7.599493123677803e-08,43327.201416015625,3.0907542684849185e-07
5,20,110,0.0004839146131416783,4.50351658187742e-08,199277.26397037506,4.916760654975991e-07
5,20,111,0.0028579088878662637,2.766653152500946e-07,29146.3642578125,2.6519682657285176e-07
5,20,112,0.0009886038509042312,1.031718597962102e-07,37409.443684895836,3.009726170603392e-08
5,20,113,0.0003942945283294345,5.365325369173964e-08,12765.000698725382,1.42330403630548e-07
5,20,114,0.00014960101543692872,1.4541430208107423e-08,132609.10611979166,1.0978432489020899e-07
5,20,115,0.003008532202026496,3.4539583992909684e-07,26313.060668945312,1.2608941844331292e-07
5,20,116,0.0006995670507118726,6.472076563568407e-08,127985.26547495525,2.729110615273811e-08
5,20,117,0.000246116351869811,1.850743484392107e-08,19199.9541015625,2.6637784829771267e-08
5,20,118,0.000434465313446708,3.984237295640014e-08,6227.65495300293,1.0535525807522695e-09
5,20,119,0.0007258301484398544,5.0868350716844667e-08,35643.03857421875,1.4716786469158583e-08
5,20,120,0.0021619949742065123,2.4482470095676945e-07,28277.725992838543,1.8257484117600864e-07
5,20,121,5.4040215824594874e-05,5.134733878827309e-09,247266.01798502603,7.80257758542513e-08
5,20,122,0.0030997228265429535,2.869478142505007e-07,14428.558705647787,2.3372969619924375e-07
5,20,123,0.00015842353362434855,1.5287503707384076e-08,280886.0105879307,1.1401817528729712e-07
5,20,124,8.938414248405024e-05,9.268682118109458e-09,284085.2545572917,7.128397829306299e-08
5,20,125,0.0003498293178078408,4.300594502737454e-08,42276.5351969401,7.733891191225491e-07
5,20,126,0.0019035921432077885,2.0845530220488703e-07,7151.601676940918,1.4841600664596e-08
5,20,127,0.00021487579215317965,2.0076900142385057e-08,18943.442220052082,9.179341007211258e-09
5,21,0,0.008188333362340927,8.559469577562595e-07,16709.017903645832,3.6647170483424435e-07
5,21,1,0.00016469345791847445,1.8025110811355678e-08,75481.66971842448,2.4843503558785035e-07
5,21,2,0.00029436565697930445,2.5314969528030435e-08,37547.783203125,1.7223647249172322e-07
5,21,3,0.00026455755020530586,2.3775376926475172e-08,17734.30733235677,6.909498729765207e-08
5,21,4,0.0005149081989657134,7.84371838591369e-08,33995.859375,3.1238007099550674e-07
5,21,5,9.476214442353618e-05,7.976494464934092e-09,57367.808919270836,4.219930481441647e-09
5,21,6,0.0001241988084075274,1.263029595725366e-08,233125.68221028647,9.777756981392087e-08
5,21,7,0.00016056429437109424,1.540353355977686e-08,12025.777049382528,1.3536478914773914e-09
5,21,8,0.00020691558650772399,2.3049263904913648e-08,36753.831380208336,4.452357536127716e-08
5,21,9,0.00018685519474577936,2.0453815160100437e-08,130259.21158854167,3.2120423363914595e-08
5,21,10,0.0002474292571908639,2.2646456561877432e-08,2386.0514799753823,7.528419520959917e-09
5,21,11,0.0013332994227918487,1.3686132997274095e-07,12649.221148173014,7.82208255019808e-08
5,21,12,0.00024407643165128926,2.8030842387967898e-08,34704.948893229164,4.49329994938949e-08
5,21,13,5.718605128398243e-05,7.318849211864394e-09,333441.78255081177,5.6186304137243195e-08
5,21,14,0.0003375448820103581,4.564057221045914e-08,75178.94742838542,5.184769924504451e-08
5,21,15,0.0002563562526726552,2.973620231531508e-08,178105.56901041666,8.820534251885448e-07
5,21,16,0.00010333471618650947,1.0282530678769794e-08,474512.5068359375,9.592627524095583e-07
5,21,17,0.00027309119104756974,2.9726238581773146e-08,7740.166083017985,1.4564646401983177e-09
5,21,18,4.765471718807627e-05,5.063985046109091e-09,83548.04725774129,4.542160040467453e-09
5,21,19,6.738409426058449e-05,7.484007191749242e-09,11401.5087890625,7.284713655277793e-09
5,21,20,0.00015157190652341038,1.3205905480262459e-08,89943.51198323567,1.55620793008381e-08
5,21,21,0.00024722639318497386,2.3031514584381796e-08,144291.8046875,1.6232265938794418e-07
5,21,22,0.0001885070050775539,1.7837464098372873e-08,18741.601857503254,1.025156293651038e-08
5,21,23,0.00015531964527326636,1.6702608185426016e-08,32375.605794270832,1.8080712371459456e-08
5,21,24,0.00012216243339935318,8.294881744438006e-09,303309.7239583333,1.8933053793264895e-07
5,21,25,0.00010357372472450758,1.0250490160383189e-08,293989.3092447917,8.466599354939319e-08
5,21,26,0.0032284056166342148,2.882887567186761e-07,16059.659698486328,1.7529158437279424e-07
5,21,27,0.00011677007144802094,1.2163950587525582e-08,261628.34016927084,5.985390353370017e-08
5,21,28,0.00034698194698042545,3.7993639345756947e-08,54184.20361328125,1.7219850952561917e-08
5,21,29,0.00031902720972235937,4.240040392862928e-08,10459.707682291666,1.3965134308217367e-08
5,21,30,0.0033592598823209605,4.390591333465939e-07,11778.65668741862,4.844639526722984e-07
5,21,31,5.761720603914e-05,5.160842346067322e-09,250323.906926473,3.819950404850119e-08
5,21,32,0.00023596352184540592,2.5097793177053518e-08,30817.825602213543,2.1490611891901896e-08
5,21,33,0.0019020542580013473,1.9926358400349878e-07,15285.160563151041,1.525667626423958e-07
5,21,34,0.00030200393909278017,3.1647281388084515e-08,23934.98858642578,6.485976237572781e-09
5,21,35,9.525177847535815e-05,7.982967324219695e-09,236264.27571614584,6.949820241866633e-09
5,21,36,0.0013519753798997651,9.696834712968894e-08,27711.487711588543,1.5573684838954271e-07
5,21,37,0.001848727212442706,2.65707870520752e-07,24224.05782063802,1.6276931521138258e-07
5,21,38,0.0002054424464101127,1.8860855877100846e-08,91057.4619140625,1.5372538275659764e-07
5,21,39,0.0004559384057453523,6.87969852937916e-08,27965.634358723957,1.3751763128233563e-07
5,21,40,0.0005194192259902289,4.68829934874293e-08,60836.29089355469,3.5978558798888116e-08
5,21,41,0.00019175549338494116,1.7392526678131997e-08,37747.91650390625,3.1081230348709944e-08
5,21,42,7.097544342589875e-05,5.981560580181622e-09,175567.603515625,5.867970960064343e-08
5,21,43,0.00011529285317616693,9.57173170353561e-09,178102.36352539062,8.317003437804024e-09
5,21,44,9.940312884282321e-05,1.2296977288291563e-08,29104.61348470052,9.15670232230307e-09
5,21,45,0.00011040669778594747,1.2390102869611988e-08,27675.200032552082,4.06859278220441e-08
5,21,46,0.0008766303605322415,8.006938993313877e-08,37539.819661458336,1.1777726497778455e-07
5,21,47,0.00018133651428797748,1.829054996349555e-08,129471.9001865387,6.729740690848323e-08
5,21,48,0.00028299098266870715,2.617797778547981e-08,351668.8046875,8.996470602558778e-07
5,21,49,0.0002758360751613509,2.102538543269361e-08,47935.04306348165,2.9129970188967204e-08
5,21,50,0.00015509576405747794,1.4562614003565955e-08,15279.072453816732,7.431466215549835e-09
5,21,51,0.00028210151200861827,2.9027191909373567e-08,41804.94197591146,1.7050521714430852e-07
5,21,52,5.955696997261839e-05,6.6560107379413464e-09,50415.93744913737,8.699675015100272e-09
5,21,53,0.00010939733025831326,1.0286152522335593e-08,11070.897705078125,1.378048170945038e-09
5,21,54,0.0012766467601371307,1.8886764981592327e-07,29684.123046875,2.4353017323101395e-07
5,21,55,0.00011480341648469523,1.0462224161085961e-08,194210.7413736979,9.384179479784056e-08
5,21,56,0.0009426049170239518,9.461116512454737e-08,42282.792317708336,9.523040104634599e-08
5,21,57,5.0669410181095977e-05,3.920962776682302e-09,44322.040283203125,6.682564383797551e-09
5,21,58,0.0016070806013885885,2.253983453215369e-07,6705.551086425781,7.880893928187879e-09
5,21,59,0.00010361752144187146,9.792615792333e-09,316734.34861246747,1.8977923855213277e-07
5,21,60,0.00019786160555668175,2.1179940616159836e-08,55514.329149881996,2.8098503979141532e-08
5,21,61,6.580352419405244e-05,7.540917890125343e-09,285178.28694661456,2.0481485324871002e-08
5,21,62,0.0003176681232919994,4.016519002577231e-08,729330.272857666,1.92351513513452e-08
5,21,63,8.786182661424391e-05,8.558581769217236e-09,285239.87766520184,8.366853830599208e-08
5,21,64,0.00013071704233880155,1.3105624955637532e-08,536934.6298828125,9.615871001369409e-08
5,21,65,4.5432051592797507e-05,3.558053814541514e-09,704476.6028645834,7.59911793823953e-07
5,21,66,0.00014428633827871332,1.2753385051726221e-08,81140.79952494304,1.2151430881189121e-08
5,21,67,0.0029503400049482784,3.090500628744053e-07,15665.167154947916,5.605111608446983e-08
5,21,68,0.00010323595051886514,6.981566454585438e-09,296493.8008880615,1.208734707247236e-08
5,21,69,0.0004917673722957261,3.901499345815296e-08,28838.844075520832,1.683089644692141e-07
5,21,70,0.014826181267077724,1.368255202767917e-06,8521.417073567709,3.9771627143488547e-07
5,21,71,0.0001603634882485494,1.5534691459132926e-08,107846.49900817871,1.274290752599624e-07
5,21,72,0.0001102936542641449,7.65952819688683e-09,76547.34824625652,2.0059370837861655e-08
5,21,73,4.9017820250204146e-05,4.124407500712597e-09,50741.80043156942,2.202377146214192e-09
5,21,74,0.00020488787170810005,2.264293589663661e-08,34269.679036458336,5.2300610555352143e-08
5,21,75,0.00011319822806399316,1.002094318636182e-08,22464.674692789715,3.9759876791408315e-09
5,21,76,0.00016277011339601208,1.493871097194936e-08,7762.10009765625,3.1144691918042846e-09
5,21,77,0.00014033734987606294,1.0992950956930278e-08,182460.08333333334,5.744129970459977e-08
5,21,78,0.0007381497998721898,7.822503356180732e-08,20011.266825358074,3.3836057566905e-07
5,21,79,0.0005489183289076512,5.7787689004366406e-08,37827.4013671875,1.9450422809412043e-08
5,21,80,0.0014274498098529875,1.7538455310273093e-07,23533.31401570638,1.3902378293018103e-07
5,21,81,0.00020755152460575724,1.5177199978270533e-08,465191.82405598956,9.308589358122028e-08
5,21,82,0.0003770167653177244,4.6966226759555717e-08,14392.812242190043,1.047525858948369e-07
5,21,83,0.0002212989147665212,1.554236768915492e-08,108633.09542592366,1.656231211621589e-07
5,21,84,0.0002462718469663135,2.689873597934896e-08,343180.67578125,4.706476131830876e-07
5,21,85,1.0057144959767659,0.00013993987280021733,256.0611216227214,3.3855996560324306e-06
5,21,86,0.00192072232797121,1.7760227481270854e-07,13353.758463541666,2.7008237633620775e-08
5,21,87,0.00032315646482553956,3.178787052101247e-08,18312.389485677082,1.953696604495292e-08
5,21,88,0.00024940521204068017,2.4882350550351855e-08,13977.588297526041,9.411892672635721e-09
5,21,89,0.007157218138066431,6.410399985649443e-07,14366.902506510416,1.2678210904818836e-06
5,21,90,0.0003895054542226717,3.987134666871839e-08,26010.925618489582,2.642280461616353e-08
5,21,91,0.0005112575745442882,4.901930002650564e-08,26688.0615234375,1.1791589245765029e-07
5,21,92,0.00013899408562186485,1.5939068065407014e-08,6690.716730753581,4.789490801256603e-10
5,21,93,0.0005113307076195875,4.993323295584181e-08,4050.2210896809897,2.374384371524781e-08
5,21,94,0.00023015854943272038,2.8480731032824263e-08,344974.6595052083,1.6876275196878722e-07
5,21,95,3.845057123423127e-05,4.4947198463152205e-09,615456.25,8.435813370066825e-08
5,21,96,0.0002654012617616293,2.382607651914744e-08,17322.215779622395,1.0646754117216162e-08
5,21,97,0.0010155531927011907,1.481208589855972e-07,50537.98010253906,6.673137927422819e-08
5,21,98,0.00030572675677831285,3.451855808596823e-08,17265.778411865234,2.047319529128085e-08
5,21,99,0.00024177771653436744,2.619715525990311e-08,86150.07682291667,9.345168786959827e-08
5,21,100,0.00022519151874197027,2.1753673825249582e-08,424459.50524902344,6.439004595256333e-08
5,21,101,0.00013786653441153854,1.1769061799190203e-08,417234.0693766276,8.827803776404834e-08
5,21,102,0.00012876730140002715,9.76959383762003e-09,38624.69239552816,6.165195636416894e-09
5,21,103,0.00013928950147601427,1.6940150763626132e-08,35296.199490865074,4.665760412747577e-08
5,21,104,0.0040796368072430296,4.228877088507943e-07,8723.917808532715,8.51444701085436e-08
5,21,105,0.0003450003277976066,4.012950120350448e-08,502213.76144663495,7.006686168301949e-07
5,21,106,0.00012812265049433336,1.1927175395480086e-08,370360.05663045245,1.1769431434068463e-07
5,21,107,0.0007226659023823837,1.092691389222485e-07,69576.36558024089,2.4543042772181184e-07
5,21,108,3.707726985642997e-05,3.732762839566324e-09,317890.0772705078,1.6460152043355886e-07
5,21,109,0.00011884450941579416,1.1749023975937689e-08,44855.655598958336,3.6738375230882525e-08
5,21,110,0.00017844297811582996,1.4932311609427984e-08,554109.7161458334,6.39889933586509e-07
5,21,111,7.463996901909316e-05,6.6667816452555444e-09,662917.0107421875,1.5962444739521982e-06
5,21,112,0.0002237155228309954,2.8069649123570645e-08,120270.65689086914,2.135620051589108e-07
5,21,113,0.00012916833657072857,1.4128483679283951e-08,463461.9215494792,4.912250776094245e-08
5,21,114,0.00024208129495188283,2.5702581100498872e-08,30788.357781569164,3.3193593529783995e-08
5,21,115,0.0013395300387249638,1.2567097051885412e-07,42580.057942708336,1.4700907920624692e-07
5,21,116,0.0011369382603637253,9.45453940322712e-08,21602.390665690105,5.14310201232826e-08
5,21,117,0.00013012573375211409,1.2278933573621012e-08,42890.828776041664,3.117000234309497e-09
5,21,118,9.195874978710587e-05,9.157786010997407e-09,304282.33968098956,1.7634382063041096e-07
5,21,119,7.765871487208642e-05,6.202235317924003e-09,1362293.906616211,2.400292839395875e-07
5,21,120,0.00020648596243214948,1.7970934370244624e-08,187364.5056215922,4.0823844882122616e-08
5,21,121,0.00035080919284761575,3.9852414109494326e-08,16436.940887451172,1.3840818121243123e-08
5,21,122,0.00019354847184634613,1.9072269911527922e-08,118403.91147867839,6.28032179964914e-09
5,21,123,0.00029131154906281154,3.56469495033096e-08,145514.8037109375,3.0426488883961156e-08
5,21,124,0.0027534909119519093,3.3159339925722026e-07,25272.692789713543,1.1379121866994524e-06
5,21,125,0.0008780507293219367,1.1237591657220491e-07,37134.452473958336,3.067680928540521e-07
5,21,126,0.0003428047239140142,2.8289088109071752e-08,37175.799641927086,2.988595204644895e-08
5,21,127,0.00040312049774608266,4.228420606248543e-08,16356.160563151041,8.050917773436718e-08
5,22,0,0.0014972392624864976,2.1948414049196194e-07,7403.71040558815,2.8054467142319777e-08
5,22,1,0.00020683379504286373,2.098546403317414e-08,18535.19032796224,3.173390660203094e-09
5,22,2,0.005758948934574922,4.319532772948757e-07,5224.052652994792,3.1385590285037956e-07
5,22,3,0.0006542140909004956,1.5488868143620493e-07,13321.105285644531,1.6313379928393582e-07
5,22,4,8.44454577115054e-05,4.569882805505188e-09,4276.200052897136,4.837685076026591e-10
5,22,5,0.0008682297678509107,1.66008559195537e-07,16377.032307942709,1.1252049366324475e-07
5,22,6,0.0007281279055556903,1.7119952152218806e-07,13931.331136067709,4.134096914798491e-08
5,22,7,8.762732128767918e-05,1.299729686839631e-08,51448.267262776695,7.125482733826478e-08
5,22,8,0.0007812809393120309,1.8200225326836517e-07,14388.769205729166,3.932946279009327e-08
5,22,9,0.0012075877360378702,5.905272359996161e-08,11014.295817057291,4.6061657418563454e-08
5,22,10,0.00044261818402446806,2.763613959899658e-08,3993.7594742178917,6.206806940681007e-09
5,22,11,0.0005120050239687165,3.860250371208925e-08,687.1796185175577,3.333438789280683e-10
5,22,12,0.00015312815230572596,9.538400069786235e-09,3977.749292691549,3.6042603710790554e-09
5,22,13,7.357267410649608e-05,4.288933356614659e-09,29501.833333333332,1.9932505011405663e-09
5,22,14,0.0002454381125668685,3.2051172382807636e-08,11296.787190755209,4.287135055291991e-08
5,22,15,0.003162459897187849,3.138593764144086e-07,669.6177775065104,1.1040094875329013e-08
5,22,16,0.0006029195501469076,4.077930230531971e-08,20473.7705078125,5.875973883388378e-08
5,22,17,0.00017659741085177907,1.1415279092356437e-08,1842.455457051595,1.394679113372645e-09
5,22,18,0.0007055508807146301,1.4483816575724026e-07,17746.791015625,5.229896884312302e-08
5,22,19,0.0006570558568152288,1.3910127331466052e-07,11700.517328898111,7.646569098277804e-08
5,22,20,0.0009049772246119877,2.0683407579250948e-07,22644.568033854168,2.078208006054775e-07
5,22,21,0.0007820972629512349,1.6655294388101538e-07,15069.92919921875,3.87889192218088e-08
5,22,22,3.738521869915227e-05,2.2167672697470664e-09,22620.887573242188,2.838907682429596e-09
5,22,23,0.0004041576078937699,7.038325181933185e-08,9252.261922200521,1.7103225696812885e-08
5,22,24,0.001904717549526443,3.905182760869745e-07,7338.380777994792,2.457720261380321e-07
5,22,25,0.0006198729776466886,1.2674874246461817e-07,11138.100830078125,1.6174742615652585e-07
5,22,26,0.0022369925087938705,1.3851764772236189e-07,4397.9130859375,3.950995808415144e-08
5,22,27,0.01700285418579976,1.3775545255612087e-06,2272.1275634765625,2.3806246961475633e-07
5,22,28,0.0009478270949330181,6.127188652745492e-08,7088.899618466695,9.104374713531411e-09
5,22,29,0.000720746562971423,1.7150027294595324e-07,17332.573893229168,8.675474568361115e-08
5,22,30,0.00010027498380319837,1.0583995457835726e-08,35561.87122344971,5.474370660489095e-08
5,22,31,2.4165434903504018e-05,1.7300216814675196e-09,19698.4653523763,6.844038176178716e-10
5,22,32,0.0004935927039089923,3.534559578355356e-08,2837.379196062684,8.666410456878069e-09
5,22,33,0.00045165828487370163,6.959680239522943e-08,13877.633626302084,2.210771809600202e-08
5,22,34,6.0589492932194844e-05,2.6493034802991624e-09,7644.863850911458,7.356861462618861e-10
5,22,35,0.0006929110192383329,1.5623288381524011e-07,12489.391296386719,1.6632180532827334e-07
5,22,36,0.0005056998003662253,4.1238528443917254e-08,19651.3671875,1.0007875838521455e-08
5,22,37,0.0006766433846981575,1.5478679434484852e-07,21357.3125,5.7307062345524074e-08
5,22,38,0.0001718046526851443,1.4887541865959975e-08,10693.30579884847,1.1577445983383209e-08
5,22,39,0.0008315968540652344,1.76141374671109e-07,21746.979868570965,1.7914798296677267e-07
5,22,40,0.0004174623269742976,6.297945927731992e-08,15245.985026041666,3.6095201568405365e-08
5,22,41,8.461845330505942e-05,7.616857663113782e-09,20888.10546875,7.2061128985242045e-09
5,22,42,0.0010019073961302638,1.9562455359315814e-07,16176.8818359375,7.338141159302092e-08
5,22,43,0.001028623179687808,1.252263146511723e-07,17018.990885416668,8.525814241637046e-08
5,22,44,0.0008494652186830839,1.7718839965633984e-07,14805.527201334635,2.724831313083431e-07
5,22,45,0.0009279540681745857,2.0734917427489563e-07,14443.048811594645,7.709876614574462e-08
5,22,46,0.0007209407146243999,1.6660180079952625e-07,16865.461018880207,1.352040913787008e-07
5,22,47,0.0022566550954555473,2.011518465868297e-07,17341.222330729168,1.7102356743755227e-08
5,22,48,0.0009653252879312882,2.1423417706500913e-07,11577.544555664062,5.00300722331796e-08
5,22,49,0.0006832640889721612,1.4387690328021563e-07,20521.378662109375,1.5372855344253367e-07
5,22,50,0.0010168629717857887,2.079259526036973e-07,12081.744873046875,1.527982103066705e-07
5,22,51,0.00011197406274732202,7.529535883676886e-09,22562.745157877605,1.865367833360614e-09
5,22,52,0.0003395500825718045,2.8352436546678444e-08,15282.73594156901,3.00367365198978e-08
5,22,53,0.00391362114654233,2.9318048196576757e-07,10446.748046875,1.981965338515579e-07
5,22,54,0.0007084908235507706,1.5793640765574915e-07,9108.534464518229,6.752244585683798e-08
5,22,55,0.0008261036515856782,1.9174333469133367e-07,12366.944945017496,9.061912339450465e-08
5,22,56,0.003934455375807981,3.4880946960432385e-07,535.8090000152588,9.62170329286595e-09
5,22,57,0.000633044798936074,6.406737066792327e-08,17172.552408854168,8.735240856575881e-08
5,22,58,0.000769685129246985,1.7042925766948733e-07,16203.809733072916,1.7224048240680837e-07
5,22,59,0.007471268142883976,7.60566914929465e-07,7704.3987223307295,3.328240444725831e-07
5,22,60,0.000776873193293189,1.675667959943894e-07,17696.941569010418,2.534790703260607e-07
5,22,61,0.005462958089386423,6.521792007182133e-07,18206.859049479168,3.4614939596148514e-07
5,22,62,0.00012030679257198547,9.799420756332703e-09,23428.27294921875,1.6175814347129298e-08
5,22,63,0.00010118818924335453,1.0096517251885947e-08,20278.362294514973,4.5340535481201245e-09
5,22,64,0.0014179271917479734,9.415661613350797e-08,15419.625,1.7530959321258402e-07
5,22,65,0.0009297066911434134,2.0269191954488028e-07,16342.02587890625,1.2244292033984175e-07
5,22,66,3.415485237686274e-05,3.008535864879036e-09,70889.75082659721,5.954581605700467e-09
5,22,67,0.0011660540864492457,8.033181586597493e-08,4898.2647043863935,2.1900682295461493e-08
5,22,68,0.00011088379687862471,1.1550792914742184e-08,3370.5468953450522,1.588490669152583e-09
5,22,69,0.0003979296937662487,8.299185338955795e-08,12603.8486328125,4.5868385090130914e-08
5,22,70,0.0008711955936936041,2.18183901760464e-07,14886.97900390625,2.2688668632753206e-07
5,22,71,0.0011598487811473508,2.2079840770553952e-07,13681.752115885416,3.9898798059994266e-08
5,22,72,0.002852052488985161,3.064744475977932e-07,7189.293791453044,2.2926915129734224e-07
5,22,73,0.0008222520991694182,1.7674126458662917e-07,14733.931499799093,7.05047336317886e-08
5,22,74,0.0007491517850818733,1.5297407666518362e-07,13451.939127604166,2.590273136607313e-07
5,22,75,0.00017460247302854745,1.8223008435569454e-08,9241.087585449219,3.533556747261727e-09
5,22,76,5.11676883737285e-05,4.114547480504882e-09,27849.254638671875,1.1602254652761648e-08
5,22,77,0.0007559081811147431,1.6434744765092546e-07,13597.272216796875,3.5183652576792346e-07
5,22,78,0.000713040780586501,1.634519009030555e-07,10790.321899414062,4.2587197925566166e-08
5,22,79,0.0006614985953395566,1.4262065188101283e-07,18767.32994588216,1.0006247800712724e-07
5,22,80,7.530222076942057e-05,5.520738532993619e-09,11204.118204752604,4.420421174355001e-09
5,22,81,7.658900237098958e-05,7.2308232734741296e-09,18471.91201909383,4.467623854270801e-09
5,22,82,0.0009652554096343616,1.834431723561162e-07,12798.924886067709,1.7569652325614507e-07
5,22,83,0.0006448723628030469,1.3246726500900272e-07,14639.675618489584,6.814590995200358e-08
5,22,84,0.0012472332067166765,2.3786828980594996e-07,4477.847703019778,3.0971083745500123e-08
5,22,85,1.2409534851710002,0.00020275713904993609,186.39254887898764,3.3410225184135147e-06
5,22,86,0.0007215312216430902,1.551362416307711e-07,20492.186687469482,1.6036573400650978e-07
5,22,87,9.22183438281839e-05,5.268626350011611e-09,6497.429509480794,2.100899628696013e-09
5,22,88,7.277756170272671e-05,4.090579245700591e-09,17161.528728167217,1.2476802479801047e-08
5,22,89,0.0022453878967401883,2.6363837927571393e-07,6027.483642578125,5.547770763737111e-08
5,22,90,0.0008324845596992722,1.5231110239710688e-07,106736.4956150055,2.030740369141082e-06
5,22,91,0.002141486581725379,1.4592946702881213e-07,12958.818888346354,3.782144744562318e-07
5,22,92,9.076463417538132e-05,5.341980043501356e-09,19734.666829427082,1.0856040952474111e-08
5,22,93,0.0006425036699511111,1.5493997077934787e-07,18237.564534505207,1.5539196714560907e-07
5,22,94,0.00016841354711990184,2.139481184807816e-08,45688.76166788737,1.1618996278994764e-08
5,22,95,0.00025135481943531585,2.727352151528824e-08,22795.78772989909,4.246277263804684e-08
5,22,96,0.0006861180784956863,6.137568142605687e-08,11031.271240234375,5.273757238318429e-08
5,22,97,0.0008273188044161847,1.8444390074516073e-07,16586.98912556966,6.355162556273553e-08
5,22,98,0.00013670754075671235,1.4357760610058298e-08,21288.193611780804,6.81621831402188e-09
5,22,99,7.695117892581038e-05,6.466947347997613e-09,4535.031962076823,4.882185339093066e-09
