M0,M0_rel,M1,M2,M3,M4,M5,config,dynamic_range_p95,future_KL,future_KL_peak,future_KL_sum,future_KL_terminal,future_horizon_n,group_size,head,layer,orientation,out_proj_distortion,post_gate_norm,prompt_id,q_visible_norm,quantization_scale_max,quantization_scale_median,raw_state_error,t0,tangential_norm,task,unit_id
4.648801622915631,0.019696500712537226,0.10766225640623617,0.10764616975680528,2.33159077353504,1.7088128759981644,1.849868670416993,R128,160.38694534301752,0.000444372693427206,0.010121691040694714,0.05687970475868237,8.389808385800279e-07,128,128,ALL_HEADS,ALL_GDN,row,1.849868670416993,1.7088128759981644,test/counting_and_probability/119.json,0.10766225640623617,0.2953501343727112,0.00019361913291504607,4.648801622915631,256,0.10764616975680528,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
3.3250341604889164,0.014087832311116266,0.07637750180126598,0.07637099809496442,1.6951871341161853,1.3159153547589593,1.3339128327486154,R64,102.25708541870115,0.0002575190383571553,0.006169072352349758,0.03296243690971588,2.1738944866456222e-08,128,64,ALL_HEADS,ALL_GDN,row,1.3339128327486154,1.3159153547589593,test/counting_and_probability/119.json,0.07637750180126598,0.2953501343727112,0.00011537374302861281,3.3250341604889164,256,0.07637099809496442,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
2.341109802604153,0.009919044656115119,0.05235491880925907,0.052352430418151547,1.2285338741504688,0.970025115738823,0.9654900178217389,R32,65.56829071044922,0.00017044081165490973,0.005479274317622185,0.021816423891828446,-7.984921523984667e-08,128,32,ALL_HEADS,ALL_GDN,row,0.9654900178217389,0.970025115738823,test/counting_and_probability/119.json,0.05235491880925907,0.2953501343727112,7.254811498569325e-05,2.341109802604153,256,0.052352430418151547,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
1.6385142563834385,0.006942218626682946,0.037130729135176996,0.03712985509736783,0.8900068807997008,0.6933123171746337,0.6841953439198835,R16,40.613242912292336,0.00014258597853587492,0.00527983158826828,0.01825100525259199,-5.0101725435069966e-08,128,16,ALL_HEADS,ALL_GDN,row,0.6841953439198835,0.6933123171746337,test/counting_and_probability/119.json,0.037130729135176996,0.2953501343727112,4.696047108154744e-05,1.6385142563834385,256,0.03712985509736783,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
2.589086346623584,0.010969696108286128,0.01656161287258597,0.0039749105956064,2.93943841739295,1.1287692580767401,0.9421887539559252,C128,32.33816566467284,9.666516035132869e-05,0.0023128788452595472,0.012373140524970072,-5.552933401986593e-08,128,128,ALL_HEADS,ALL_GDN,column,0.9421887539559252,1.1287692580767401,test/counting_and_probability/119.json,0.01656161287258597,0.2953501343727112,7.611346518388018e-05,2.589086346623584,256,0.0039749105956064,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
2.1193084163965037,0.008979294691318656,0.013771800502295655,0.0033505988902900337,2.8635321994738914,1.0595808900797548,0.8724321306900681,C64,27.66557855606079,9.37863959609461e-05,0.0031415876001119614,0.012004658683001102,-5.306878492206124e-08,128,64,ALL_HEADS,ALL_GDN,column,0.8724321306900681,1.0595808900797548,test/counting_and_probability/119.json,0.013771800502295655,0.2953501343727112,6.280281013459899e-05,2.1193084163965037,256,0.0033505988902900337,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
1.7515666731955741,0.007421210244074811,0.012924679989261216,0.002764798230641777,2.491255232420765,0.9569341727786349,0.7850994078436675,C32,23.311726570129395,9.186999941058833e-05,0.001991253811866045,0.011759359924555306,-5.3312650294401465e-08,128,32,ALL_HEADS,ALL_GDN,column,0.7850994078436675,0.9569341727786349,test/counting_and_probability/119.json,0.012924679989261216,0.2953501343727112,4.919675848213956e-05,1.7515666731955741,256,0.002764798230641777,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
1.4215672025701458,0.006023035975620203,0.010363245137142185,0.0021435878272750967,1.5994082599997566,0.8922700781666594,0.7168616943487819,C16,20.277708053588853,6.923902856460891e-05,0.0019753496162593365,0.00886259565626994,-2.613031213627437e-08,128,16,ALL_HEADS,ALL_GDN,column,0.7168616943487819,0.8922700781666594,test/counting_and_probability/119.json,0.010363245137142185,0.2953501343727112,3.756700607482344e-05,1.4215672025701458,256,0.0021435878272750967,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|256
4.849043035436295,0.020044284731334218,0.10544335153672268,0.10543069512012541,2.312751486449704,1.8109160145168193,1.9345560331296525,R128,160.12832870483393,0.0005541107084021445,0.020728934556245804,0.07092617067547449,-8.770417281311893e-08,128,128,ALL_HEADS,ALL_GDN,row,1.9345560331296525,1.8109160145168193,test/algebra/1332.json,0.10544335153672268,0.3235885500907898,0.00019649037130875513,4.849043035436295,256,0.10543069512012541,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
3.4628829137018684,0.014314373084805428,0.07538712113684655,0.07538162591810685,1.7048803039832088,1.4096352404673762,1.4299575335276629,R64,100.71315498352047,0.00048633224375597213,0.02985966019332409,0.06225052720076443,-6.075439529240612e-08,128,64,ALL_HEADS,ALL_GDN,row,1.4299575335276629,1.4096352404673762,test/algebra/1332.json,0.07538712113684655,0.3235885500907898,0.00011857885692734271,3.4628829137018684,256,0.07538162591810685,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
2.428269551217612,0.010037635453704652,0.05199301207637315,0.051990781976815975,1.2430717004920429,1.066137925328113,1.068591942018133,R32,64.76079177856445,0.0001408840740150452,0.006259063258767128,0.018033161473925786,-1.8117267686079686e-09,128,32,ALL_HEADS,ALL_GDN,row,1.068591942018133,1.066137925328113,test/algebra/1332.json,0.05199301207637315,0.3235885500907898,7.609945168951526e-05,2.428269551217612,256,0.051990781976815975,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
1.6983224783271471,0.00702028401737037,0.03671656921676866,0.036715693511317794,0.8991744606234414,0.7805990526828093,0.7801307293810551,R16,40.96826591491694,0.0004185433290642825,0.02990381419658661,0.05357354612022816,-6.060362522930518e-08,128,16,ALL_HEADS,ALL_GDN,row,0.7801307293810551,0.7805990526828093,test/algebra/1332.json,0.03671656921676866,0.3235885500907898,4.943107887811493e-05,1.6983224783271471,256,0.036715693511317794,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
2.5674940608891514,0.010613141938807571,0.025602418953876056,0.00433667381257771,2.8684653860491434,0.6937833574170696,0.6124197093284406,C128,32.95014896392822,9.314900844673647e-05,0.0022713690996170044,0.011923073081182269,-3.219562927370134e-08,128,128,ALL_HEADS,ALL_GDN,column,0.6124197093284406,0.6937833574170696,test/algebra/1332.json,0.025602418953876056,0.3235885500907898,8.130390415317379e-05,2.5674940608891514,256,0.00433667381257771,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
2.0906780616913907,0.00864214774829806,0.012317974052758222,0.0038018142623389016,2.6854322774377333,0.6429538230024991,0.5720680612088679,C64,28.909604835510248,0.00010355508620891381,0.002271333709359169,0.013255051034740967,-6.118690265566329e-08,128,64,ALL_HEADS,ALL_GDN,column,0.5720680612088679,0.6429538230024991,test/algebra/1332.json,0.012317974052758222,0.3235885500907898,6.627233597100712e-05,2.0906780616913907,256,0.0038018142623389016,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
1.8001621865676336,0.007441254525161429,0.006861238864650296,0.0028814254827620946,1.708729851981523,0.567717080872725,0.5027041637572467,C32,24.526262283325195,9.661033639696592e-05,0.0021224594675004482,0.012366123058811638,-8.68036451606713e-08,128,32,ALL_HEADS,ALL_GDN,column,0.5027041637572467,0.567717080872725,test/algebra/1332.json,0.006861238864650296,0.3235885500907898,5.2108765885350294e-05,1.8001621865676336,256,0.0028814254827620946,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
1.4591159193321435,0.0060314859508118325,0.008098799725313112,0.002272647038706313,1.2728003761586073,0.49082107764912847,0.42479410022009095,C16,21.06719341278076,8.147650391892315e-05,0.0019316504476591945,0.010428992501622164,-9.202344841696686e-08,128,16,ALL_HEADS,ALL_GDN,column,0.42479410022009095,0.49082107764912847,test/algebra/1332.json,0.008098799725313112,0.3235885500907898,3.980914880230557e-05,1.4591159193321435,256,0.002272647038706313,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/algebra/1332.json|256
